number_of_snps	CellType
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
3	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
3	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
3	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
3	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
3	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
3	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
3	Karpas-422-ENCODE
1	Karpas-422-ENCODE
4	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
3	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
3	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
3	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
2	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
3	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
2	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	Karpas-422-ENCODE
0	Karpas-422-ENCODE
1	Karpas-422-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
1	MM.1S-ENCODE
1	MM.1S-ENCODE
1	MM.1S-ENCODE
2	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
2	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
3	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
2	MM.1S-ENCODE
1	MM.1S-ENCODE
2	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
2	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
2	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
2	MM.1S-ENCODE
0	MM.1S-ENCODE
3	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
2	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
2	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
1	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
2	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
2	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
2	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
2	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
2	MM.1S-ENCODE
0	MM.1S-ENCODE
2	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
2	MM.1S-ENCODE
1	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
3	MM.1S-ENCODE
1	MM.1S-ENCODE
3	MM.1S-ENCODE
1	MM.1S-ENCODE
2	MM.1S-ENCODE
2	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
2	MM.1S-ENCODE
1	MM.1S-ENCODE
1	MM.1S-ENCODE
2	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
3	MM.1S-ENCODE
1	MM.1S-ENCODE
2	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
0	MM.1S-ENCODE
1	MM.1S-ENCODE
1	MM.1S-ENCODE
1	MM.1S-ENCODE
0	MM.1S-ENCODE
