number_of_snps	CellType
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
4	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
4	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
4	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
4	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
2	fibroblast_of_lung-Roadmap
3	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
3	fibroblast_of_lung-Roadmap
3	fibroblast_of_lung-Roadmap
2	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
2	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
2	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
2	fibroblast_of_lung-Roadmap
4	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
3	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
2	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
2	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
2	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
3	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
2	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
0	fibroblast_of_lung-Roadmap
1	fibroblast_of_lung-Roadmap
