number_of_snps	CellType
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
4	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
4	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
4	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
5	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
4	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
4	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
4	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
7	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
6	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
4	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
6	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
5	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
5	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
4	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
6	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
4	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
4	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
4	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
4	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
4	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
5	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
6	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
4	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
4	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
4	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
1	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
3	spinal_cord_fetal-ENCODE
0	spinal_cord_fetal-ENCODE
2	spinal_cord_fetal-ENCODE
